date,weekday,USD/CNY,EUR/CNY,100JPY/CNY,HKD/CNY,GBP/CNY,AUD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CAD/CNY,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2009-1-13,二,6.8395,0.8819,7.6462,9.1157,10.1037,,,,,,,,,,,,,,,,,,,
2009-1-12,一,6.8382,0.8815,7.6014,9.1659,10.3171,,,,,,,,,,,,,,,,,,,
2009-1-9,五,6.8363,0.8813,7.4832,9.338,10.3809,,,,,,,,,,,,,,,,,,,
2009-1-8,四,6.8375,0.882,7.3696,9.2795,10.2908,,,,,,,,,,,,,,,,,,,
2009-1-7,三,6.8389,0.882,7.2758,9.2134,10.1855,,,,,,,,,,,,,,,,,,,
2009-1-6,二,6.8384,0.882,7.3425,9.2927,10.0258,,,,,,,,,,,,,,,,,,,
2009-1-5,一,6.8367,0.8821,7.4284,9.5382,9.9194,,,,,,,,,,,,,,,,,,,
2008-12-31,三,6.8346,0.8819,7.565,9.659,9.8798,,,,,,,,,,,,,,,,,,,
2008-12-30,二,6.8353,0.882,7.5204,9.6104,9.8975,,,,,,,,,,,,,,,,,,,
2008-12-29,一,6.8357,0.882,7.5374,9.6506,10.0471,,,,,,,,,,,,,,,,,,,
2008-12-26,五,6.8362,0.882,7.528,9.5724,10.0718,,,,,,,,,,,,,,,,,,,
2008-12-25,四,6.8366,0.8821,7.5593,9.5678,10.086,,,,,,,,,,,,,,,,,,,
2008-12-24,三,6.8397,0.8825,7.5402,9.5383,10.091,,,,,,,,,,,,,,,,,,,
2008-12-23,二,6.8389,0.8824,7.5811,9.5557,10.138,,,,,,,,,,,,,,,,,,,
2008-12-22,一,6.8377,0.8822,7.6017,9.5735,10.2319,,,,,,,,,,,,,,,,,,,
2008-12-19,五,6.8357,0.882,7.6092,9.7569,10.3106,,,,,,,,,,,,,,,,,,,
2008-12-18,四,6.8322,0.8816,7.8145,9.8561,10.6101,,,,,,,,,,,,,,,,,,,
2008-12-17,三,6.8353,0.882,7.6805,9.606,10.6494,,,,,,,,,,,,,,,,,,,
2008-12-16,二,6.8433,0.883,7.555,9.3709,10.4665,,,,,,,,,,,,,,,,,,,
2008-12-15,一,6.8442,0.8831,7.5079,9.2089,10.279,,,,,,,,,,,,,,,,,,,
2008-12-12,五,6.8451,0.8832,7.4777,9.118,10.2772,,,,,,,,,,,,,,,,,,,
2008-12-11,四,6.8471,0.8835,7.3923,8.9156,10.1426,,,,,,,,,,,,,,,,,,,
2008-12-10,三,6.8475,0.8835,7.3951,8.8559,10.1114,,,,,,,,,,,,,,,,,,,
2008-12-9,二,6.8479,0.8835,7.3657,8.8468,10.1897,,,,,,,,,,,,,,,,,,,
2008-12-8,一,6.8509,0.8839,7.3912,8.7428,10.0852,,,,,,,,,,,,,,,,,,,
2008-12-5,五,6.8482,0.8834,7.4023,8.7287,10.0357,,,,,,,,,,,,,,,,,,,
2008-12-4,四,6.8502,0.8837,7.3496,8.6915,10.1054,,,,,,,,,,,,,,,,,,,
2008-12-3,三,6.8502,0.8836,7.3706,8.6902,10.1941,,,,,,,,,,,,,,,,,,,
2008-12-2,二,6.8527,0.8841,7.3103,8.6471,10.2218,,,,,,,,,,,,,,,,,,,
2008-12-1,一,6.8505,0.8839,7.1865,8.672,10.5066,,,,,,,,,,,,,,,,,,,
2008-11-28,五,6.8349,0.8816,7.1588,8.8119,10.5141,,,,,,,,,,,,,,,,,,,
2008-11-27,四,6.8292,0.8807,7.1607,8.7981,10.477,,,,,,,,,,,,,,,,,,,
2008-11-26,三,6.8272,0.8802,7.1843,8.8829,10.5098,,,,,,,,,,,,,,,,,,,
2008-11-25,二,6.8284,0.8807,7.0654,8.7875,10.3228,,,,,,,,,,,,,,,,,,,
2008-11-24,一,6.8304,0.8812,7.1714,8.6121,10.1486,,,,,,,,,,,,,,,,,,,
2008-11-21,五,6.8317,0.8815,7.2516,8.499,10.0778,,,,,,,,,,,,,,,,,,,
2008-11-20,四,6.8307,0.8814,7.1276,8.5469,10.2392,,,,,,,,,,,,,,,,,,,
2008-11-19,三,6.8293,0.8812,7.0748,8.6234,10.1982,,,,,,,,,,,,,,,,,,,
2008-11-18,二,6.828,0.881,7.0778,8.6135,10.2167,,,,,,,,,,,,,,,,,,,
2008-11-17,一,6.8303,0.8813,7.0791,8.5686,10.0385,,,,,,,,,,,,,,,,,,,
2008-11-14,五,6.8289,0.8811,7.0325,8.7137,10.1337,,,,,,,,,,,,,,,,,,,
2008-11-13,四,6.8295,0.8811,7.1427,8.5082,10.1678,,,,,,,,,,,,,,,,,,,
2008-11-12,三,6.8291,0.8811,6.9999,8.5637,10.5257,,,,,,,,,,,,,,,,,,,
2008-11-11,二,6.8265,0.8808,7.0008,8.6683,10.6415,,,,,,,,,,,,,,,,,,,
2008-11-10,一,6.8252,0.8806,6.8816,8.7932,10.8132,,,,,,,,,,,,,,,,,,,
2008-11-7,五,6.8277,0.881,7.0331,8.6497,10.6188,,,,,,,,,,,,,,,,,,,
2008-11-6,四,6.8252,0.8806,6.9546,8.8096,10.8326,,,,,,,,,,,,,,,,,,,
2008-11-5,三,6.824,0.8804,6.8421,8.8378,10.8703,,,,,,,,,,,,,,,,,,,
2008-11-4,二,6.8261,0.8807,6.8895,8.5968,10.761,,,,,,,,,,,,,,,,,,,
2008-11-3,一,6.8288,0.881,6.9353,8.7337,11.007,,,,,,,,,,,,,,,,,,,
2008-10-31,五,6.8258,0.8806,6.9463,8.7254,11.1131,,,,,,,,,,,,,,,,,,,
2008-10-30,四,6.827,0.8807,6.931,8.9297,11.2448,,,,,,,,,,,,,,,,,,,
2008-10-29,三,6.8318,0.8811,6.9805,8.7105,10.9558,,,,,,,,,,,,,,,,,,,
2008-10-28,二,6.8369,0.8819,7.3188,8.489,10.5801,,,,,,,,,,,,,,,,,,,
2008-10-27,一,6.836,0.8818,7.2611,8.612,10.8214,,,,,,,,,,,,,,,,,,,
2008-10-24,五,6.8357,0.8815,7.0286,8.7945,11.0222,,,,,,,,,,,,,,,,,,,
2008-10-23,四,6.8368,0.8817,7.0049,8.7501,11.0842,,,,,,,,,,,,,,,,,,,
2008-10-22,三,6.8339,0.8813,6.806,8.9015,11.3371,,,,,,,,,,,,,,,,,,,
2008-10-21,二,6.8309,0.8806,6.7012,9.1015,11.7328,,,,,,,,,,,,,,,,,,,
2008-10-20,一,6.8297,0.8805,6.7096,9.1962,11.841,,,,,,,,,,,,,,,,,,,
2008-10-17,五,6.8311,0.8806,6.7232,9.2056,11.8427,,,,,,,,,,,,,,,,,,,
2008-10-16,四,6.8295,0.8803,6.8285,9.201,11.7976,,,,,,,,,,,,,,,,,,,
2008-10-15,三,6.8272,0.8798,6.717,9.2744,11.8868,,,,,,,,,,,,,,,,,,,
2008-10-14,二,6.8278,0.8796,6.6415,9.3094,11.9203,,,,,,,,,,,,,,,,,,,
2008-10-13,一,6.8287,0.8798,6.7789,9.2683,11.6795,,,,,,,,,,,,,,,,,,,
2008-10-10,五,6.8327,0.8801,6.901,9.2634,11.6327,,,,,,,,,,,,,,,,,,,
2008-10-9,四,6.831,0.8796,6.843,9.2823,11.7521,,,,,,,,,,,,,,,,,,,
2008-10-8,三,6.8319,0.879,6.7256,9.2842,11.9394,,,,,,,,,,,,,,,,,,,
2008-10-7,二,6.8345,0.8794,6.7259,9.2382,11.9238,,,,,,,,,,,,,,,,,,,
2008-10-6,一,6.8321,0.879,6.5473,9.3303,12.0648,,,,,,,,,,,,,,,,,,,
2008-9-26,五,6.8183,0.8765,6.4296,9.9997,12.5665,,,,,,,,,,,,,,,,,,,
2008-9-25,四,6.8197,0.878,6.4316,9.9953,12.628,,,,,,,,,,,,,,,,,,,
2008-9-24,三,6.8129,0.8776,6.4605,10.0051,12.6488,,,,,,,,,,,,,,,,,,,
2008-9-23,二,6.8009,0.8756,6.462,10.0796,12.6422,,,,,,,,,,,,,,,,,,,
2008-9-22,一,6.8243,0.8773,6.3847,9.8812,12.4902,,,,,,,,,,,,,,,,,,,
2008-9-19,五,6.8276,0.8772,6.4293,9.7283,12.3341,,,,,,,,,,,,,,,,,,,
2008-9-18,四,6.8201,0.8765,6.5118,9.7998,12.4041,,,,,,,,,,,,,,,,,,,
2008-9-17,三,6.829,0.8776,6.4179,9.6907,12.2034,,,,,,,,,,,,,,,,,,,
2008-9-16,二,6.8203,0.8755,6.5407,9.7043,12.2135,,,,,,,,,,,,,,,,,,,
2008-9-12,五,6.8458,0.8779,6.3887,9.5831,12.026,,,,,,,,,,,,,,,,,,,
2008-9-11,四,6.8457,0.8777,6.369,9.5474,11.9721,,,,,,,,,,,,,,,,,,,
2008-9-10,三,6.8406,0.877,6.3853,9.6507,12.0384,,,,,,,,,,,,,,,,,,,
2008-9-9,二,6.8399,0.8767,6.3479,9.6555,12.0201,,,,,,,,,,,,,,,,,,,
2008-9-8,一,6.8455,0.8768,6.3092,9.8288,12.2144,,,,,,,,,,,,,,,,,,,
2008-9-5,五,6.8436,0.8766,6.4106,9.7692,12.0413,,,,,,,,,,,,,,,,,,,
2008-9-4,四,6.841,0.8761,6.3167,9.9242,12.1407,,,,,,,,,,,,,,,,,,,
2008-9-3,三,6.8398,0.876,6.2828,9.9225,12.1854,,,,,,,,,,,,,,,,,,,
2008-9-2,二,6.8359,0.8758,6.2986,9.9667,12.2561,,,,,,,,,,,,,,,,,,,
2008-9-1,一,6.832,0.8753,6.2889,10.0092,12.3423,,,,,,,,,,,,,,,,,,,
2008-8-29,五,6.8345,0.8753,6.2527,10.0522,12.5065,,,,,,,,,,,,,,,,,,,
2008-8-28,四,6.8326,0.8751,6.2401,10.0777,12.5252,,,,,,,,,,,,,,,,,,,
2008-8-27,三,6.8415,0.8763,6.2611,10.0536,12.6106,,,,,,,,,,,,,,,,,,,
2008-8-26,二,6.84,0.876,6.2497,10.0616,12.627,,,,,,,,,,,,,,,,,,,
2008-8-25,一,6.8397,0.876,6.2038,10.0728,12.6052,,,,,,,,,,,,,,,,,,,
2008-8-22,五,6.8357,0.8755,6.2895,10.1695,12.8159,,,,,,,,,,,,,,,,,,,
2008-8-21,四,6.8518,0.8773,6.2468,10.1283,12.7793,,,,,,,,,,,,,,,,,,,
2008-8-20,三,6.8529,0.8773,6.2376,10.1245,12.7933,,,,,,,,,,,,,,,,,,,
2008-8-19,二,6.8599,0.878,6.2366,10.0676,12.7766,,,,,,,,,,,,,,,,,,,
2008-8-18,一,6.8665,0.8788,6.2329,10.115,12.8311,,,,,,,,,,,,,,,,,,,
2008-8-15,五,6.8649,0.8788,6.2459,10.1343,12.8072,,,,,,,,,,,,,,,,,,,
2008-8-14,四,6.863,0.8789,6.2724,10.2276,12.8173,,,,,,,,,,,,,,,,,,,
2008-8-13,三,6.8628,0.879,6.2953,10.2414,13.0211,,,,,,,,,,,,,,,,,,,
2008-8-12,二,6.8659,0.8791,6.2329,10.2371,13.1163,,,,,,,,,,,,,,,,,,,
2008-8-11,一,6.8638,0.8785,6.2449,10.2648,13.1562,,,,,,,,,,,,,,,,,,,
2008-8-8,五,6.8585,0.8787,6.2609,10.4616,13.2969,,,,,,,,,,,,,,,,,,,
2008-8-7,四,6.8555,0.8784,6.2687,10.5811,13.3651,,,,,,,,,,,,,,,,,,,
2008-8-6,三,6.8525,0.878,6.3206,10.6012,13.4031,,,,,,,,,,,,,,,,,,,
2008-8-5,二,6.8501,0.8778,6.3289,10.6454,13.4306,,,,,,,,,,,,,,,,,,,
2008-8-4,一,6.8471,0.8774,6.3653,10.6626,13.523,,,,,,,,,,,,,,,,,,,
2008-8-1,五,6.8423,0.877,6.3493,10.6559,13.5645,,,,,,,,,,,,,,,,,,,
2008-7-31,四,6.8388,0.8765,6.3255,10.6531,13.5326,,,,,,,,,,,,,,,,,,,
2008-7-30,三,6.8351,0.876,6.3247,10.6522,13.5396,,,,,,,,,,,,,,,,,,,
2008-7-29,二,6.8205,0.8744,6.3503,10.7344,13.6004,,,,,,,,,,,,,,,,,,,
2008-7-28,一,6.8277,0.8754,6.3225,10.7181,13.5765,,,,,,,,,,,,,,,,,,,
2008-7-25,五,6.8255,0.8751,6.3602,10.6983,13.5527,,,,,,,,,,,,,,,,,,,
2008-7-24,四,6.8297,0.8755,6.3314,10.7117,13.6427,,,,,,,,,,,,,,,,,,,
2008-7-23,三,6.8279,0.8757,6.3622,10.7772,13.5971,,,,,,,,,,,,,,,,,,,
2008-7-22,二,6.8219,0.8748,6.407,10.8646,13.6534,,,,,,,,,,,,,,,,,,,
2008-7-21,一,6.8271,0.8755,6.3903,10.8264,13.6122,,,,,,,,,,,,,,,,,,,
2008-7-18,五,6.8238,0.875,6.41,10.8065,13.621,,,,,,,,,,,,,,,,,,,
2008-7-17,四,6.8189,0.8743,6.4908,10.7957,13.6364,,,,,,,,,,,,,,,,,,,
2008-7-16,三,6.8128,0.8736,6.5017,10.8375,13.6566,,,,,,,,,,,,,,,,,,,
2008-7-15,二,6.823,0.8745,6.4328,10.8537,13.6132,,,,,,,,,,,,,,,,,,,
2008-7-14,一,6.8266,0.8748,6.3979,10.8482,13.5443,,,,,,,,,,,,,,,,,,,
2008-7-11,五,6.8397,0.8766,6.3913,10.8002,13.5327,,,,,,,,,,,,,,,,,,,
2008-7-10,四,6.8489,0.8779,6.408,10.7723,13.5632,,,,,,,,,,,,,,,,,,,
2008-7-9,三,6.8632,0.8796,6.3891,10.7505,13.514,,,,,,,,,,,,,,,,,,,
2008-7-8,二,6.8581,0.879,6.4067,10.782,13.5513,,,,,,,,,,,,,,,,,,,
2008-7-7,一,6.8567,0.8793,6.4201,10.7372,13.5818,,,,,,,,,,,,,,,,,,,
2008-7-4,五,6.8639,0.8801,6.4338,10.7753,13.6176,,,,,,,,,,,,,,,,,,,
2008-7-3,四,6.8529,0.8787,6.4656,10.8814,13.6462,,,,,,,,,,,,,,,,,,,
2008-7-2,三,6.8621,0.88,6.4734,10.8428,13.6878,,,,,,,,,,,,,,,,,,,
2008-7-1,二,6.8608,0.8798,6.459,10.8071,13.6636,,,,,,,,,,,,,,,,,,,
2008-6-30,一,6.8591,0.8792,6.4468,10.8302,13.6836,,,,,,,,,,,,,,,,,,,
2008-6-27,五,6.861,0.8794,6.4172,10.8033,13.6342,,,,,,,,,,,,,,,,,,,
2008-6-26,四,6.8634,0.8792,6.3568,10.7536,13.5435,,,,,,,,,,,,,,,,,,,
2008-6-25,三,6.8684,0.8796,6.3711,10.6951,13.5342,,,,,,,,,,,,,,,,,,,
2008-6-24,二,6.8736,0.8804,6.3659,10.6671,13.5025,,,,,,,,,,,,,,,,,,,
2008-6-23,一,6.8676,0.8799,6.398,10.7255,13.5666,,,,,,,,,,,,,,,,,,,
2008-6-20,五,6.8826,0.8816,6.3719,10.666,13.5622,,,,,,,,,,,,,,,,,,,
2008-6-19,四,6.8796,0.8815,6.388,10.7167,13.4875,,,,,,,,,,,,,,,,,,,
2008-6-18,三,6.8823,0.8813,6.3775,10.6782,13.4659,,,,,,,,,,,,,,,,,,,
2008-6-17,二,6.8919,0.8824,6.3661,10.658,13.5229,,,,,,,,,,,,,,,,,,,
2008-6-16,一,6.9028,0.8835,6.3758,10.6196,13.4549,,,,,,,,,,,,,,,,,,,
2008-6-13,五,6.9018,0.8834,6.395,10.6543,13.4354,,,,,,,,,,,,,,,,,,,
2008-6-12,四,6.9015,0.8838,6.4485,10.7225,13.5359,,,,,,,,,,,,,,,,,,,
2008-6-11,三,6.9209,0.8862,6.4419,10.7025,13.5169,,,,,,,,,,,,,,,,,,,
2008-6-10,二,6.9199,0.8861,6.4799,10.7812,13.6495,,,,,,,,,,,,,,,,,,,
2008-6-6,五,6.9238,0.8868,6.5319,10.7914,13.5596,,,,,,,,,,,,,,,,,,,
2008-6-5,四,6.9394,0.8888,6.5848,10.7065,13.5547,,,,,,,,,,,,,,,,,,,
2008-6-4,三,6.9356,0.8886,6.5969,10.7127,13.6122,,,,,,,,,,,,,,,,,,,
2008-6-3,二,6.9295,0.8879,6.6384,10.765,13.6092,,,,,,,,,,,,,,,,,,,
2008-6-2,一,6.9372,0.8888,6.5846,10.7877,13.7031,,,,,,,,,,,,,,,,,,,
2008-5-30,五,6.9472,0.8903,6.5716,10.7772,13.7252,,,,,,,,,,,,,,,,,,,
2008-5-29,四,6.9402,0.8893,6.6245,10.8607,13.7496,,,,,,,,,,,,,,,,,,,
2008-5-28,三,6.9408,0.8892,6.6623,10.8821,13.7105,,,,,,,,,,,,,,,,,,,
2008-5-27,二,6.9432,0.8897,6.7172,10.9633,13.7559,,,,,,,,,,,,,,,,,,,
2008-5-26,一,6.9399,0.8895,6.725,10.955,13.7535,,,,,,,,,,,,,,,,,,,
2008-5-23,五,6.9498,0.8909,6.6751,10.9261,13.7502,,,,,,,,,,,,,,,,,,,
2008-5-22,四,6.9428,0.8901,6.7514,10.9693,13.6999,,,,,,,,,,,,,,,,,,,
2008-5-21,三,6.9597,0.8922,6.7234,10.9027,13.6946,,,,,,,,,,,,,,,,,,,
2008-5-20,二,6.978,0.8946,6.6897,10.8361,13.613,,,,,,,,,,,,,,,,,,,
2008-5-19,一,6.9712,0.8938,6.6963,10.8618,13.6468,,,,,,,,,,,,,,,,,,,
2008-5-16,五,6.9895,0.8961,6.6735,10.8065,13.6124,,,,,,,,,,,,,,,,,,,
2008-5-15,四,7.0,0.8973,6.6493,10.8241,13.6192,,,,,,,,,,,,,,,,,,,
2008-5-14,三,6.9987,0.8976,6.6762,10.8228,13.6135,,,,,,,,,,,,,,,,,,,
2008-5-13,二,6.9887,0.8964,6.7267,10.8472,13.6538,,,,,,,,,,,,,,,,,,,
2008-5-12,一,6.982,0.8955,6.7869,10.8022,13.624,,,,,,,,,,,,,,,,,,,
2008-5-9,五,7.0005,0.8981,6.7439,10.7787,13.6905,,,,,,,,,,,,,,,,,,,
2008-5-8,四,7.001,0.8983,6.6788,10.7441,13.6674,,,,,,,,,,,,,,,,,,,
2008-5-7,三,6.9848,0.8962,6.6614,10.8355,13.766,,,,,,,,,,,,,,,,,,,
2008-5-6,二,6.9888,0.8967,6.6674,10.8435,13.7931,,,,,,,,,,,,,,,,,,,
2008-5-5,一,7.0016,0.8981,6.6394,10.8164,13.825,,,,,,,,,,,,,,,,,,,
2008-4-30,三,7.0002,0.8983,6.7229,10.8972,13.7813,,,,,,,,,,,,,,,,,,,
2008-4-29,二,6.9898,0.8972,6.7116,10.9404,13.916,,,,,,,,,,,,,,,,,,,
2008-4-28,一,6.998,0.898,6.6848,10.9344,13.8711,,,,,,,,,,,,,,,,,,,
2008-4-25,五,6.9949,0.8979,6.7043,10.9757,13.8153,,,,,,,,,,,,,,,,,,,
2008-4-24,四,6.989,0.8967,6.7621,11.0961,13.8291,,,,,,,,,,,,,,,,,,,
2008-4-23,三,6.9837,0.8959,6.7786,11.1586,13.9468,,,,,,,,,,,,,,,,,,,
2008-4-22,二,6.9912,0.8968,6.7797,11.1185,13.8615,,,,,,,,,,,,,,,,,,,
2008-4-21,一,7.0078,0.8991,6.7409,11.0909,14.0023,,,,,,,,,,,,,,,,,,,
2008-4-18,五,7.0006,0.8983,6.8269,11.1243,13.9305,,,,,,,,,,,,,,,,,,,
2008-4-17,四,6.9895,0.897,6.8605,11.1318,13.7774,,,,,,,,,,,,,,,,,,,
2008-4-16,三,7.0047,0.8987,6.8778,11.0622,13.7506,,,,,,,,,,,,,,,,,,,
2008-4-15,二,6.9963,0.8978,6.9185,11.073,13.8082,,,,,,,,,,,,,,,,,,,
2008-4-14,一,6.9993,0.8983,6.9003,10.9763,13.7627,,,,,,,,,,,,,,,,,,,
2008-4-11,五,7.0012,0.8991,6.871,11.0353,13.8288,,,,,,,,,,,,,,,,,,,
2008-4-10,四,6.992,0.8979,6.8951,11.0715,13.8116,,,,,,,,,,,,,,,,,,,
2008-4-9,三,7.0025,0.899,6.8241,10.9995,13.775,,,,,,,,,,,,,,,,,,,
2008-4-8,二,7.0015,0.8989,6.8377,11.047,13.9326,,,,,,,,,,,,,,,,,,,
2008-4-7,一,7.002,0.8988,6.8607,11.0005,13.9431,,,,,,,,,,,,,,,,,,,
2008-4-3,四,7.0192,0.9011,6.8624,10.9903,13.9426,,,,,,,,,,,,,,,,,,,
2008-4-2,三,7.0292,0.9026,6.9005,10.9687,13.8999,,,,,,,,,,,,,,,,,,,
2008-4-1,二,7.0218,0.9019,7.0341,11.0762,13.9232,,,,,,,,,,,,,,,,,,,
2008-3-31,一,7.019,0.9019,7.0204,11.0809,14.0219,,,,,,,,,,,,,,,,,,,
2008-3-28,五,7.0137,0.9015,7.0624,11.0718,14.0744,,,,,,,,,,,,,,,,,,,
2008-3-27,四,7.013,0.9013,7.0982,11.1033,14.087,,,,,,,,,,,,,,,,,,,
2008-3-26,三,7.0252,0.9028,7.0365,10.9857,14.0796,,,,,,,,,,,,,,,,,,,
2008-3-25,二,7.0436,0.905,6.9936,10.87,14.0048,,,,,,,,,,,,,,,,,,,
2008-3-24,一,7.0518,0.9066,7.0631,10.8637,13.952,,,,,,,,,,,,,,,,,,,
2008-3-21,五,7.0593,0.9076,7.0901,10.8759,13.9997,,,,,,,,,,,,,,,,,,,
2008-3-20,四,7.0512,0.9071,7.1285,10.9889,13.9653,,,,,,,,,,,,,,,,,,,
2008-3-19,三,7.0648,0.9088,7.0885,11.0712,14.1985,,,,,,,,,,,,,,,,,,,
2008-3-18,二,7.087,0.9128,7.3066,11.1595,14.1605,,,,,,,,,,,,,,,,,,,
2008-3-17,一,7.0815,0.9111,7.2649,11.1714,14.2713,,,,,,,,,,,,,,,,,,,
2008-3-14,五,7.0882,0.9104,7.0191,11.0579,14.389,,,,,,,,,,,,,,,,,,,
2008-3-13,四,7.097,0.9111,6.9808,11.0184,14.3799,,,,,,,,,,,,,,,,,,,
2008-3-12,三,7.1069,0.9125,6.8952,10.9109,14.2618,,,,,,,,,,,,,,,,,,,
2008-3-11,二,7.1029,0.9117,6.99,10.8966,14.264,,,,,,,,,,,,,,,,,,,
2008-3-10,一,7.108,0.9131,6.9472,10.936,14.3592,,,,,,,,,,,,,,,,,,,
2008-3-7,五,7.109,0.9129,6.9123,10.9294,14.3019,,,,,,,,,,,,,,,,,,,
2008-3-6,四,7.1168,0.914,6.8586,10.8777,14.1742,,,,,,,,,,,,,,,,,,,
2008-3-5,三,7.1172,0.9144,6.8825,10.8178,14.1262,,,,,,,,,,,,,,,,,,,
2008-3-4,二,7.1175,0.9145,6.8895,10.8197,14.1314,,,,,,,,,,,,,,,,,,,
2008-3-3,一,7.1058,0.9133,6.8972,10.8108,14.11,,,,,,,,,,,,,,,,,,,
2008-2-29,五,7.1058,0.9135,6.7858,10.7809,14.1231,,,,,,,,,,,,,,,,,,,
2008-2-28,四,7.1209,0.9149,6.7001,10.7643,14.1261,,,,,,,,,,,,,,,,,,,
2008-2-27,三,7.1455,0.917,6.6609,10.7115,14.191,,,,,,,,,,,,,,,,,,,
2008-2-26,二,7.1505,0.9172,6.6187,10.6017,14.0593,,,,,,,,,,,,,,,,,,,
2008-2-25,一,7.146,0.9166,6.6533,10.5936,14.0587,,,,,,,,,,,,,,,,,,,
2008-2-22,五,7.1463,0.9163,6.6456,10.5819,14.0325,,,,,,,,,,,,,,,,,,,
2008-2-21,四,7.1503,0.9166,6.6167,10.5199,13.8884,,,,,,,,,,,,,,,,,,,
2008-2-20,三,7.1452,0.9158,6.6208,10.5252,13.9074,,,,,,,,,,,,,,,,,,,
2008-2-19,二,7.1574,0.9176,6.6144,10.4852,13.9551,,,,,,,,,,,,,,,,,,,
2008-2-18,一,7.1667,0.9189,6.6448,10.5125,14.0449,,,,,,,,,,,,,,,,,,,
2008-2-15,五,7.1763,0.92,6.6493,10.5036,14.1294,,,,,,,,,,,,,,,,,,,
2008-2-14,四,7.189,0.9218,6.6436,10.469,14.1131,,,,,,,,,,,,,,,,,,,
2008-2-13,三,7.1952,0.9225,6.7001,10.4895,14.086,,,,,,,,,,,,,,,,,,,
2008-2-5,二,7.1846,0.9212,6.7309,10.6497,14.182,,,,,,,,,,,,,,,,,,,
2008-2-4,一,7.1923,0.9223,6.735,10.6486,14.1455,,,,,,,,,,,,,,,,,,,
2008-2-1,五,7.1903,0.9224,6.753,10.688,14.3231,,,,,,,,,,,,,,,,,,,
2008-1-31,四,7.1853,0.921,6.756,10.6612,14.2707,,,,,,,,,,,,,,,,,,,
2008-1-30,三,7.1998,0.9227,6.7335,10.6287,14.328,,,,,,,,,,,,,,,,,,,
2008-1-29,二,7.202,0.9226,6.7431,10.6413,14.3007,,,,,,,,,,,,,,,,,,,
2008-1-28,一,7.1996,0.9221,6.7393,10.56,14.2523,,,,,,,,,,,,,,,,,,,
2008-1-25,五,7.2065,0.9229,6.7266,10.6393,14.2372,,,,,,,,,,,,,,,,,,,
2008-1-24,四,7.2293,0.9262,6.7655,10.5692,14.1347,,,,,,,,,,,,,,,,,,,
2008-1-23,三,7.235,0.9269,6.7664,10.5899,14.1806,,,,,,,,,,,,,,,,,,,
2008-1-22,二,7.2556,0.9285,6.851,10.4506,14.0664,,,,,,,,,,,,,,,,,,,
2008-1-21,一,7.2598,0.93,6.7906,10.575,14.1809,,,,,,,,,,,,,,,,,,,
2008-1-18,五,7.2571,0.9297,6.7992,10.6204,14.3074,,,,,,,,,,,,,,,,,,,
2008-1-17,四,7.2545,0.9303,6.7742,10.6434,14.2428,,,,,,,,,,,,,,,,,,,
2008-1-16,三,7.2418,0.9287,6.7915,10.7193,14.1849,,,,,,,,,,,,,,,,,,,
2008-1-15,二,7.2454,0.9285,6.7059,10.7757,14.1582,,,,,,,,,,,,,,,,,,,
2008-1-14,一,7.2566,0.9297,6.6645,10.7452,14.215,,,,,,,,,,,,,,,,,,,
2008-1-11,五,7.2672,0.9314,6.6243,10.7486,14.251,,,,,,,,,,,,,,,,,,,
2008-1-10,四,7.2805,0.9328,6.6159,10.6816,14.2563,,,,,,,,,,,,,,,,,,,
2008-1-9,三,7.2723,0.9321,6.6688,10.6994,14.3482,,,,,,,,,,,,,,,,,,,
2008-1-8,二,7.2791,0.9333,6.6668,10.6912,14.3318,,,,,,,,,,,,,,,,,,,
2008-1-7,一,7.2695,0.932,6.6775,10.7185,14.3362,,,,,,,,,,,,,,,,,,,
2008-1-4,五,7.2779,0.9333,6.6626,10.7298,14.3487,,,,,,,,,,,,,,,,,,,
2008-1-3,四,7.2775,0.9315,6.6458,10.7118,14.4255,,,,,,,,,,,,,,,,,,,
2008-1-2,三,7.2996,0.9353,6.5306,10.6611,14.4904,,,,,,,,,,,,,,,,,,,
2007-12-28,五,7.3046,0.9364,6.4064,10.6669,14.5807,,,,,,,,,,,,,,,,,,,
2007-12-27,四,7.3079,0.9362,6.3917,10.58,14.5044,,,,,,,,,,,,,,,,,,,
2007-12-26,三,7.3298,0.939,6.4263,10.5556,14.5086,,,,,,,,,,,,,,,,,,,
2007-12-25,二,7.3261,0.9386,6.4205,10.5452,14.4808,,,,,,,,,,,,,,,,,,,
2007-12-24,一,7.3315,0.9397,6.4216,10.5434,14.5307,,,,,,,,,,,,,,,,,,,
2007-12-21,五,7.3572,0.9431,6.5048,10.5436,14.6018,,,,,,,,,,,,,,,,,,,
2007-12-20,四,7.3649,0.9441,6.5006,10.5937,14.7143,,,,,,,,,,,,,,,,,,,
2007-12-19,三,7.3698,0.9446,6.5009,10.6199,14.8468,,,,,,,,,,,,,,,,,,,
2007-12-18,二,7.3751,0.9459,6.5281,10.6235,14.8981,,,,,,,,,,,,,,,,,,,
2007-12-17,一,7.379,0.9462,6.5137,10.6516,14.8864,,,,,,,,,,,,,,,,,,,
